provider,source_dataset,source_file,source_layer,source_id,asset_class,asset_label,provider_class,subclass,name,status,country,commodity_group,liquid_capacity_bpd,liquid_throughput_bpd,gas_capacity_mmcfd,gas_throughput_mmcfd,lng_capacity_mtpa,lng_capacity_bcmy,oil_production_bpd,capacity_kbd,production_kbd,primary_output_kind,primary_output_value,primary_output_unit,primary_output_basis,geometry_role,provider_priority,lat,lon
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146049,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.78925,53.73889
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146034,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.76535,53.73898
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146040,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PS 85,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.73783,53.74752
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146018,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89069,53.74953
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146051,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.79743,53.75007
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146082,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.80164,53.66613
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146083,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.84366,53.68211
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146084,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.85578,53.6479
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146085,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.86815,53.69547
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146086,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PS 84,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.7376,53.67845
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146087,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.86129,53.72154
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146088,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZCSC,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.85674,53.69597
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146089,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.8462,53.71308
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146096,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.80617,53.68003
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146150,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.86823,53.64783
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146154,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZSS,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.80721,53.72337
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146031,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89642,53.73424
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146017,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89658,53.79063
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146023,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89728,53.76604
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146024,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89791,53.72067
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146021,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZNS,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.90136,53.71556
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146025,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.90452,53.74311
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146022,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.9055,53.6867
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145996,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.907,53.67405
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146030,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.90755,53.72699
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146000,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.91055,53.70407
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146009,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.91458,53.76173
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146007,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.9151,53.68199
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146016,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.91542,53.78675
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146013,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PN 139,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.92279,53.81132
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146012,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.92333,53.73116
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146004,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.92748,53.70315
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146011,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.92871,53.72817
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145978,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93009,53.67852
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146019,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93108,53.74768
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146005,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93292,53.72222
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146042,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93572,53.75657
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146006,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93736,53.66491
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146014,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.93981,53.71031
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145979,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZK 246,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.95157,53.75745
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145993,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.95489,53.76413
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145982,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.95869,53.73495
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145986,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PN 9,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.96134,53.69179
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145983,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.96138,53.70637
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146156,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.89643,53.67162
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146060,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.87483,53.75337
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146074,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.84225,53.75708
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146032,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.77082,53.75834
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146062,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.84714,53.75841
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146056,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.85733,53.75927
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146067,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.82474,53.75939
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146061,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.80805,53.75945
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146052,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.79909,53.76083
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146027,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.87919,53.76102
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146066,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.83493,53.7634
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146035,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.76905,53.76878
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146055,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.79427,53.78417
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146070,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.82685,53.78586
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146073,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.8513,53.78981
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146059,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.84275,53.78984
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146038,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.77994,53.79011
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146026,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.88547,53.80381
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146054,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PS 71,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.81592,53.80967
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146058,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.84525,53.81182
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146029,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,ZAKUM WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.88433,53.81229
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,146015,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,PN 46,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.86936,53.81954
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145580,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRRI A,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.74614,54.07918
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145602,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRRI A,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.78555,54.08051
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145946,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FALAH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.58177,54.18574
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145809,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FALAH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.5658,54.19377
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145944,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FALAH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.63912,54.19617
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145604,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI C,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.74519,54.20608
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145606,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI C,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.73876,54.227290000000004
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145831,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.50971,54.27939
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145603,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI D,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.69659,54.28337
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145607,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI D,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.67255,54.29198
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145829,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.5291,54.29616
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145605,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI D,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.70489,54.29921
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145830,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.49058,54.30259
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145595,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF CPF,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.50813,54.30705
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145608,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SIRAI D,N/A,IRAN,,,,,,,,,,,,,,,site,1,25.68871,54.30939
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145832,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.52875,54.32655
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145834,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.4893,54.33672
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145833,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,SWF WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.51455,54.34121
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145823,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FATEH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.60258,54.39098
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145817,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FATEH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.57318,54.39884
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Offshore_Platforms,145837,offshore_platform,Offshore Platform,OFFSHORE PLATFORMS,,FATEH WHP,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.59038,54.4054
